_id,recordingUrl,public_url
6a4f15bc392fa559a16dfc46,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bc392fa559a16dfc46/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bc392fa559a16dfc46/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=526c670b8fc6be69c1dd7489a3b500075b418f5cb425308dfaf6dd9a50e99012f90d90e4897e120140b3b8f6632fb6b83ec476e674210e04d83a284784fbe7207fbefb2630519639693fb7cee66c76a0d737d6bfee26d2a95294691c63882ae2eedff2deaad8587ef5b5669bfec592e08f23aa874af8b0f876a25eba33b84cc3bf0fe7a13889bd54280203afb12e701908e9b0eda96669db5e1e77f5edfff2cf07909d8fde3af201aa310d5dd4c9dac1dc58fee6178f884fc0dea4544355c0f0707f96c39d7c4ccb4cc967cc47575230decc52337837f2a892ba88fb03a536e750ecb967dd61b5f02a630f3ed233a68d9c7c8e4add7ab2b43f77df774ac3ed41
6a4f15bc3a66b11ea2881fbf,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bc3a66b11ea2881fbf/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bc3a66b11ea2881fbf/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=aa32b7c45282305d3cb7ecd5cd63dc1b1785e28d1cb3d6e5bcb8169ec4f77f8e480f384a1266de9ae9f89370fd233a5c04c1fc9049f2a23f2ea8cedac0a16f303f73fd612d3f6d8e8694205e8531e3aaf126b8a98057f5e4e4c0ee513c338b1d351ad5a535bca024de249dafcc79fcf12fa63bf38e6afd4e2c1b977c621e36b820c4741ea65afd9eda5bb459fcbaca1ee2722fa60e08d0c090ef08894ea219cec32b72a6392bc36520b874efab8dc3409be46a4f41f9acba67cbbda7ba3d86b7872483bd395e77c21c994cb48af96b0f0f339839ae9b185e34affec83376a889f3aca760ea7bc9bd7ff4fa540cc7e86b54cae006f71982b6a3fcd386df464040
6a4f15bcbefd5505d4e9580a,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bcbefd5505d4e9580a/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bcbefd5505d4e9580a/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=46bdfba5984a5668f73aed534cab2d46e78f74c0a655b5f4d9dee6a2f646adbdf5676bc543d3c59a68e8eb2830f463d098a2137c39a4b3ded50990014648638021d45b9eb691236e96168f280486574897e37d6c58994ab4d11848d1f686b55d367fda37a6bbf1b56932a94c81a2a188338c2a1595f863aa5ff6719c343dd6b83fd389a4b0bceab20de92cf4b76cfbe1ccda85e4d920de6eabdcdffe7ad585343e46def13158dde39f4994d827de1312d02b00e97175abad680500ac86b9fde047271a19e16a313cf4f13fc79ce5cc896cd5cf702755cfd6f1c7206544748e9df89f6697fd4ea2f818266d42c5842729c4e7ca00d88f44edbd9047f3e0649e1a
6a4f15bd392fa559a16dfc4f,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bd392fa559a16dfc4f/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bd392fa559a16dfc4f/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=3bca51f707cac1d662230e53dd902a27f7dad2eebcf045f091fbdd1404048b3a2ebe71ec5a32889183b502f6c33aeace33f6926f372b1f5fc724f9846f0f29204b610ba263ef5441cd5d4ece1801eb8274dda358a7cd12cbadd5052ea095ed034680192b1c0419f294e30ce561846e53aadc1df8679b0e74f9f3d58735d1cf1c206f1afbf15a25ef676ecc4684ce85121be5aa08e73ced449b1b186e48f72dd40b7c2734ab468fe76f4eb1118a9a31fbf85839f0fda4ea46279ffe073dc377f73fcb71a8bae44f3ca1b5de7d336056512aee5d5ab00473f452824766e2ac1c114fbfd05a79ee969de6fd98bf44eb3e91d9f91473e901b4bbd5d935b5dfc70b18
6a4f15bd392fa559a16dfc56,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bd392fa559a16dfc56/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bd392fa559a16dfc56/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=44101f1edb749ecdb3b56c9045abf6a3ed703daa32e9a61c4c38ba05a59965f63cb0aa3456cfac3eccf4b8074cafab18cbe1b6e652ddc1045e20748e1584855c96a70231995fc51816f4603873e0c3453040e1bb9f29bd57c50b6f28a137a1c8ddb33dfb19a6ab84a9eec43aaeb9a5393f3187f48ae9a681e97a521d267d9b792c32e455efa4b9e954f34bb694cc89fb4099089c638b5856bd418ca9561710ce279c1ababf5d0adc0c05ccaf2aa215d49bad84448ec74f1b2c35d1f1f7319e97c1fe810976dc377e534477a49e4277ba57a874efa70e2de25a8dd22da0fd7d813cc120ae249b4f8c4443b22d4255680998079c2139727757aa5c8e0df05dca99
6a4f15bd3a66b11ea2881fc4,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bd3a66b11ea2881fc4/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bd3a66b11ea2881fc4/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=1062bbd6602bc350db57a0505be5bacc749b5dc557394acbb7a861304e9b368f5f842b74be5d10cb36ccb28689935a5da8fd4d7f3ffd9798a21258ea79cbcf2ab7e78917488821e8ece0cd995acf57411441c58b416b16ee1b7c68bc6aa76c55b663891a82776ea991eb5a27fce7cda8e01c8e32df3056fbae8dad85c1cf96a4719a6f411bc1634901a93944f1a675a9f4a02d68d77143330e8feebd65ce2d31cf8cdf0294b94757a151caf682e3e51dcd79e50ef6bb1518aded42d17108516fd12666f12b36e262c7234351804bc33587692623a74669ebc58423c77289bd971c7d78f55c273777591a7611e99266684c970fca4d1382a5de707a3fbe15de9f
6a4f15bd5c8dd17bba9d0c51,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bd5c8dd17bba9d0c51/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bd5c8dd17bba9d0c51/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=48f0e1814eb9297dedfbbe3098f55f3272e62da56fd0bc2da7996e4c115e08ee6adb1ecf45a7c561e610665d1bf1a360afe62923da05ebfcf1ae9883c1c2d68d4afc4e97b54159fbf2021e5205edd0d0bfce2d9f74209c0e73f13636ba648f6f708e9de2081d7f8df9dcc3fce270caedd95fbe4329c4d4db37fc6d12960e8ac6635ab449907561cd468be516f6f8c542f70008fb6df3c4bd5090cc81521d5674b4bea21975cc2e3af32b09eeb6d632e546a4e6e319bb8bfe47ede3ae50821ef26ffe4572f4b6f9ca6fc5ca29cabef8a6dc7aadc1d26515a8e3011e9bc42598a166ae25a92f52a0b7604b4f8e71ed66bc89f5a04fc41a8e061e36a796cf271fe4
6a4f15bdbefd5505d4e9581a,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bdbefd5505d4e9581a/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bdbefd5505d4e9581a/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=12bc98219554d1aa0d6f73c7779c4d1f7bde479e00e571871727df10204c1946bafe022bdace01967bcbe6fe9bfacf80577e31c87d89597672018a5136c93f7444023bc50e308d2a743436fd5381fad6722ce664b90c3cfbd81b6acdf2d70ac8b8f7b05f8daae722c7ce8af9e09098f2a21a80e18bf419736e9473e65d5f4202d518ae9b63f769bf9cefbeb696a29fd69dd0ac3b3ad3bab4661842a41385faf765bfa197122b4d7376aced899b59f5f915d990525c6c3d720cfb5c21c93fead8b01bcbaadda65260f6debd7c4e2ba2de22ddb505825137326bf928604db2578c8f360665c40f263371bc34dc7c773c0afa654283917d28767c3166ae4f73f576
6a4f15be224fe05032a9f803,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15be224fe05032a9f803/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15be224fe05032a9f803/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=1a12aefd534867ccbe7e4816b984b0f3c6ee54e9b9c077e1b442f52da19b497290450b0912d840e1c01c86af81c594be07fe91c0712f79b5debe5a10f7bae167d8bad2ebed89f31438c822247b950a4b544745d5fa8031751019ef7947d1847fd363ee30e91859587fddb23fa9ef692a5388c47f356a4c3a57d8ad5a1feb824a89bf47ef34f1d7311e3ad911af019d9ac9aa0b7b08cd3832548bbb301d0a52525cc232a32e4781fe048e3e4e45c1d5212d8206dea07ae23362c40c5caf722167f788a22bb1c6cdbf212fe4d162b9888dd03563cbc37f91f4f5a245038bd9a06a0563c2d1404a26ef487456c9192e86dd448c68de66dda4f7ee6ede795d41a278
6a4f15be392fa559a16dfc6c,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15be392fa559a16dfc6c/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15be392fa559a16dfc6c/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=95ef4f071a3f647b4883e7794b3a63e810bdeb94519f9ed36326cdcb8855c5029e0140776f87638fd6bce57cb232f9b3104abb2275f465a1f9fe6014a8f3c1c58786fd2df49552394d5df5f054b42f60809eec4118d9f3ca8a9c87ff54e2844ef911d645c80f748c18310d88f33115e134d0cff3fdfa39ce4a8a8fdc9aed1524a5ddcd3e35d5243de49600f00a3b004ae704cb88bc86a516654715a27a8ac3396c9548e6ec3a280d96819e1049d54bd870bebcc39bfc6d2342da8eed14b613be4f428118b000bf75bf84eb983e80dda1efc4fee4efadf474cfc5616bc8b331670a74ec0d2ab5372dd8eaf73e9e95a9642daa2e784ba7461470b150c9d9f45015
6a4f15bf392fa559a16dfc8f,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bf392fa559a16dfc8f/recording.ogg,https://storage.googleapis.com/bluemachines-prod/forever/6944ff45097dce61c8ea9809/recording/6a4f15bf392fa559a16dfc8f/recording.ogg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=bm-gcs%40bluemachines-prod.iam.gserviceaccount.com%2F20260709%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260709T093404Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=a8411ae99f05745bc75976206c7197b6c69dd71b65b3dbfa0f61fdf0a417bc16af43d88d86dcc7ebdb6c2d0368f3ec598c4d4b4e039f9cc00c9b196a0d10917c8dfeda899edefcee769b173105f0da3dc5d7fd8b020f8d63d3f238b7bc009de8a6626e8bfd9773fd537886730707040212b21220d3c07a8995df63dce45e87204d8c374e9a0a491021a83b1f23c6646ff351cce337a41f0266dbfe809afd7da567e850d60438a1f4033f25b8d82ad5b4b4cc44c04de0a1b0b3a0e892eac1b20fdd19d4aad1a994eecdf8e13a528ccde0a9eeaee92ed1b7fca54d1b57f39d418e51c7baef98a4703c48c95bfd8aef680c637ce5edb5dce397822b6e9e4e614763
